;;;;;;;;;;;
AÑO SANCIÓN;MES SANCIÓN;Canal / Cable Operador;MES EMISIÓN;AÑO EMISIÓN;Contenidos Denunciados;MULTA ;TEMA DENUNICIADO;;;;
2017;ENERO;TVN;DICIEMBRE;2017;– Se transmite en “horario para todo espectador”, una noticia con tratamiento sensacionalista que le da espacio al “vidente” Carlinhos que predijo un gran terremoto en el país con cientos de miles de muertes.;250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;CHILEVISIÓN;AGOSTO;2016;– Se vulnera la dignidad de varias personas privadas de libertad (300 UTM);300;"Vulneración de la Dignidad Personal
";;;;
2017;ENERO;CHILEVISIÓN;JUNIO;2016;– Tratamiento sensacionalista de noticia, afectando la formación intelectual y espiritual de la niñez y juventud (100 UTM);100;"Sensacionalismo y Desinformación
";;;;
2017;ENERO;CLARO;AGOSTO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;DIRECTV;AGOSTO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (150 UTM);150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;ENTEL;JULIO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (50 UTM);150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;ENTEL;JULIO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;ENTEL;JULIO;2016;– Se afecta la honra de los dueños, representantes y personal de un taller mecánico.;0;"Vulneración de la Dignidad Personal
";;;;
2017;ENERO;VTR;JULIO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2017;ENERO;VTR;AGOSTO;2016;– Se transmite en “horario para todo espectador”, contenido no apto para menores de edad. (150 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;CLARO;DICIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABRIL;DIRECTV;DICIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;DIRECTV;NOVIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABRIL;ENTEL ;DICIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABRIL;ENTEL;NOVIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;TELEFÓNICA ;DICIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;TELEFÓNICA ;NOVIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);1OO;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;TVN;NOVIEMBRE;2017;– Suficientes elementos para determinar la identidad de menores de edad presuntas víctimas de un delito, vulnerando su integridad y dignidad personal.;150;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2018;ABIRL;VTR;DICIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ABIRL;VTR;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;CLARO;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;CLARO;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (20 UTM);20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;DIRECTV;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;DIRECTV;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;DIRECTV;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (20 UTM);20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;ENTEL ;SPETIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;ENTEL ;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;ENTEL ;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (20 UTM);20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;TELEFÓNICA ;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);320;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;TELEFÓNICA ;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;TELEFÓNICA ;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (20 UTM);20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;VTR;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;VTR;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;MARZO;VTR;OCTUBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (20 UTM);20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;CLARO;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;CLARO;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (40 UTM);40;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;DIRECTV;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;DIRECTV;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (40 UTM);40;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;ENTEL;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;ENTEL;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (40 UTM);40;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;TELEFÓNICA;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;TELEFÓNICA ;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (40 UTM);40;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;VTR;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;FEBRERO;VTR;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (40 UTM);40;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;CANAL 13;SEPTIEMBRE;2017;– Omisión de la señalización de término de horario de protección de menores.;0;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2018;ENERO;CHILEVISIÓN;SEPTIEMBRE;2017;– Omisión de la señalización de término de horario de protección de menores.;0;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2018;ENERO;CLARO;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;DIRECTV;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;ENTEL ;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;TELEFÓNICA;SEPTIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;TVN;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años. (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;TVN;AGOSTO;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años. (50 UTM);50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2018;ENERO;VTR;SPETIEMBRE;2017;– Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;20;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;CANAL 13;ENERO;2019;-Se exhiben elementos suficientes para determinar identidad de menor de edad víctima de un delito (150 UTM).;250;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;JUNIO;CANAL 13;ENERO;2019;-Se afecta la dignidad de Fernanda Maciel y su familia al mostrar a vidente Ismael Torres, que valiéndose de recursos audiovisuales sensacionalistas, se vale de prensas de ropa de Fernanda Maciel para obtener visiones que supuestamente ayudarían a esclarecer su desaparición. (100 UTM).;0;"Vulneración de la Dignidad Personal
";;;;
2019;JUNIO;CLARO;NOVIEMBRE Y DICIEMBRE ;2019;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (120 UTM);300;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;CLARO;OCTUBRE;2019;-Se vulnera integridad psíquica de jóvenes víctimas de abuso sexual (200 UTM).;0;Vulneración de la Dignidad Personal;;;;
2019;JUNIO;DIRECTV;NOVIEMBRE    ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;120;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;ENTEL ;NOVIEMBRE ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;MEGA;ENERO;2019;-Se transmiten en horario de protección a los niños y niñas menores de 18, secuencias con contenidos presumiblemente inapropiados para menores de edad.;150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;TELEFÓNICA ;NOVIEMBRE.  ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (120 UTM).;120;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;TELEFÓNICA ;NOVIEMBRE   ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM).;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;TVN;ENERO;2019;-Norma sobre la transmisión de programas culturales (20 UTM).;320;"Incumplimiento de Normativa de Programación Cultural
";;;;
2019;JUNIO;TVN;ENERO;2019;-Se entregan elementos suficientes para determinar identidad de menor de edad autor de un crimen (150 UTM);150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;TVN;MARZO;2019;-Se emite nota periodística referida a un hecho criminal ocurrido en Villarrica, en donde una persona fue objeto de una grave golpiza en que participaron alrededor de 5 personas, entre ellos una mujer. Contenido inapropiado para ser visionado por menores de 18 años (150 UTM);150;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;TV +;Noviembre y diciembre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección.;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;JUNIO;VTR;Noviembre ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (120 UTM).;50;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;VTR;OCTUBRE;2019;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM).;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;JUNIO;VTR;Noviembre y diciembre ;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM).;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MAYO;CANAL 13;NOVIEMBRE Y DICIEMBRE;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;40;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MAYO;CANAL 13;NOVIEMBRE;2018;-Se exhiben elementos suficientes para determinar la identidad de mujeres que habían sido víctimas de un delito (Amonestación).;0;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;MAYO;CANAL 13;ENERO;2019;-Norma sobre la transmisión de programas culturales (20 UTM).;20;"Incumplimiento de Normativa de Programación Cultural
";;;;
2019;MAYO;CHILEVISIÓN;-Noviembre y diciembre;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;120;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MAYO;CHILEVISIÓN;NOVIEMBRE;2018;-Se vulnera integridad psíquica de jóvenes víctimas de abuso sexual (100 UTM).;0;"Vulneración de la Dignidad Personal
";;;;
2019;MAYO;DIRECTV;OCTUBRE;2019;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MAYO;ENTEL ;OCTUBRE;2019;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MAYO;MEGA;NOVIEMBRE Y DICIEMBRE;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;170;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MAYO;MEGA;DICIEMBRE;2018;-Uso abusivo del derecho a la libertad de expresión. Se ve afectada la honra de los estudiantes (50 UTM).;50;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;MAYO;MEGA;DICIEMBRE;2018;-Imágenes excesivamente violentas y que involucran a un menor de edad (100 UTM).;100;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;MAYO;TELEFÓNICA ;OCTUBRE;2019;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MAYO;TELECANAL;NOVIEMBRE Y DICIEMBRE;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;40;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MAYO;TELECANAL;Agosto, septiembre y octubre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MAYO;TVN;NOVIEMBRE;2018;-Se exhiben elementos suficientes para determinar la identidad de dos menores víctimas de un hecho constitutivo de delito.;50;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ABRIL;CANAL 13;octubre;2018;-Se afecta la dignidad personal de un menor de edad (100 UTM).;150;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ABRIL;CANAL 13;agosto, septiembre y octubre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (50 UTM).;50;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;ABRIL;CHILEVISIÓN;noviembre;2018;-Nota sobre un caso de parricidio. Se vulnera la dignidad personal de un menor que cometió un delito. (50 UTM);70;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ABRIL;CHILEVISIÓN;agosto, septiembre y octubre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;ABRIL;DIRECTV;septiembre;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);200;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ABRIL;DIRECTV;septiembre;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ABRIL;ENTEL ;septiembre;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años.;100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ABRIL;LA RED;noviembre;2018;-No se respeta la dignidad personal, honra, y derecho a la igualdad y a la no discriminación de las personas de etnia mapuche.;150;"Vulneración de la Dignidad Personal
";;;;
2019;ABRIL;MEGA;Agosto, septiembre y octubre;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección (20 UTM).;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;ABRIL;MEGA;noviembre;2018;-Nota sobre un caso de parricidio. Se vulnera la dignidad personal de un menor que cometió un delito. (50 UTM);50;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ABRIL;MEGA;marzo;2019;-Abuso de la libertad de informar al mostrar imágenes violentas de la marcha del día de la mujer (8 de marzo), que correspondían a hechos ocurridos con anterioridad. Se vulnera la dignidad personal de un menor que cometió un delito. (400 UTM);400;"Vulneración de Derechos de Menores (Identidad y Privacidad)
Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;ABRIL;TELEFÓNICA ;septiembre;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ABRIL;TELEFÓNICA ;septiembre;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;ABRIL;TV +;-Agosto, septiembre y octubre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección.;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;ABRIL;TVN;-Agosto, septiembre y octubre ;2018;-Omisión de señalizar en pantalla, la advertencia visual y acústica que indica el fin de horario de protección.;20;"Incumplimiento de Normativa Técnica (Señalización)
";;;;
2019;MARZO;CANAL 13;AGOSTO;2018;-Se exponen antecedentes de la vida privada de personas sometidas a control migratorio (100 UTM).;300;"Vulneración de la Dignidad Personal
";;;;
2019;MARZO;CHILEVISIÓN;OCTUBRE;2018;-Uso abusivo del derecho a la libertad de expresión. Adicionalmente, se ve afectada la honra de estudiantes del liceo 1 de niñas (200 UTM).;0;"Vulneración de Derechos de Menores (Identidad y Privacidad)
";;;;
2019;MARZO;CHILEVISIÓN;OCTUBRE;2018;-Se vulnera la dignidad personal de Pilar Cox (150 UTM);600;"Vulneración de la Dignidad Personal
";;;;
2019;MARZO;CHILEVISIÓN;SEPTIEMBRE;2018;-Norma sobre transmisión de programas culturales (50 UTM);0;"Incumplimiento de Normativa de Programación Cultural
";;;;
2019;MARZO;CHILEVISIÓN;JULIO;2018;-Noticia sensacionalista sobre una madre que mata a su hijo y se quita la vida (100 UTM);0;"Sensacionalismo y Desinformación
";;;;
2019;MARZO;CHILEVISIÓN;AGOSTO;2018;-Cobertura caso profesor Nibaldo Villegas (150 UTM);;"Sensacionalismo y Desinformación
";;;;
2019;MARZO;CHILEVISIÓN;AGOSTO;2018;-Cobertura caso profesor Nibaldo Villegas (150 UTM);0;"Sensacionalismo y Desinformación
";;;;
2019;MARZO;CLARO;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);600;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;CLARO;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);0;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;CLARO;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (200 UTM);0;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;DIRECTV;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);1000;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;DIRECTV;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;DIRECTV;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;DIRECTV;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;DIRECTV;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;ENTEL ;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;ENTEL ;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;LA RED;OCTUBRE;2018;-Se dan a conocer datos de la vida privada de Pilar Cox, y se vulnera su dignidad.;150;"Vulneración de la Dignidad Personal
";;;;
2019;MARZO;MEGA;OCTUBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;MEGA;OCTUBRE;2018;-Se emiten contenidos audiovisuales extremadamente violentos y sensacionalistas (150 UTM);150;"Sensacionalismo y Desinformación
";;;;
2019;MARZO;MEGA;OCTUBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;MEGA;OCTUBRE;2018;-Se emiten contenidos audiovisuales extremadamente violentos y sensacionalistas (100 UTM);100;"Sensacionalismo y Desinformación
";;;;
2019;MARZO;TELEFÓNICA;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (100 UTM);100;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;TELEFÓNICA;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;Contenido Inapropiado para Menores en Horario de Protección (HTE);;;;
2019;MARZO;TELEFÓNICA ;AGOSTO;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;Contenido Inapropiado para Menores en Horario de Protección (HTE);;;;
2019;MARZO;TELEFÓNICA ;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;TELEFÓNICA;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
2019;MARZO;TELEFÓNICA ;SEPTIEMBRE;2018;-Se transmite en horario de protección a los niños y niñas menores de 18 años, no obstante su calificación para mayores de 18 años (250 UTM);250;"Contenido Inapropiado para Menores en Horario de Protección (HTE)
";;;;
